unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume
1573498800,11/11/2019 19:00,BTC/USD,8752.54,8763.75,8715.85,8742.79,1045133.94,119.64
1573495200,11/11/2019 18:00,BTC/USD,8720.19,8784.29,8707.42,8752.54,1872569.71,214.13
1573491600,11/11/2019 17:00,BTC/USD,8715.76,8732.11,8701.05,8720.19,2034757.56,233.42
1573488000,11/11/2019 16:00,BTC/USD,8703.31,8732.23,8683.59,8715.76,1172766.56,134.51
1573484400,11/11/2019 15:00,BTC/USD,8732.01,8740.54,8677.36,8703.31,2190109.1,251.48
1573480800,11/11/2019 14:00,BTC/USD,8709.82,8740.37,8694.08,8732.01,767145.92,87.95
1573477200,11/11/2019 13:00,BTC/USD,8703.15,8720.97,8681.75,8709.82,453881.7,52.16
1573473600,11/11/2019 12:00,BTC/USD,8718.28,8729.24,8673.79,8703.15,717764.43,82.56
1573470000,11/11/2019 11:00,BTC/USD,8704,8740.53,8667.35,8718.28,1077117.24,123.83
1573466400,11/11/2019 10:00,BTC/USD,8652.24,8721.6,8620,8704,3841526.13,443.1
1573462800,11/11/2019 9:00,BTC/USD,8753.25,8753.25,8593,8652.24,17220337.52,1984.12
1573459200,11/11/2019 8:00,BTC/USD,8799.4,8799.4,8745.72,8753.25,1533436.8,174.88
1573455600,11/11/2019 7:00,BTC/USD,8783.38,8815.31,8745.02,8799.4,1464314.55,166.74
1573452000,11/11/2019 6:00,BTC/USD,8892.45,8896.7,8697,8783.38,11056792.72,1262.48
1573448400,11/11/2019 5:00,BTC/USD,8936.9,8952,8850,8892.45,2158982.19,242.84
1573444800,11/11/2019 4:00,BTC/USD,9010.27,9030,8925,8936.9,2623777.32,292.93
1573441200,11/11/2019 3:00,BTC/USD,9052,9052,9006.39,9010.27,268641.01,29.76
1573437600,11/11/2019 2:00,BTC/USD,9062.62,9075.32,9035.1,9052,224472.51,24.79
1573434000,11/11/2019 1:00,BTC/USD,9043.62,9062.7,9025,9062.62,1118305.53,123.75
1573430400,11/11/2019 0:00,BTC/USD,9024.49,9054.25,9021.01,9043.62,1080015.32,119.5
1573426800,11/10/2019 23:00,BTC/USD,9080,9100,9022.98,9024.49,1455592.8,160.7
1573423200,11/10/2019 22:00,BTC/USD,9038.32,9096.79,9034.99,9080,1292099.98,142.4
1573419600,11/10/2019 21:00,BTC/USD,9030,9053.4,9021.21,9038.32,262344.58,29.04
1573416000,11/10/2019 20:00,BTC/USD,9053.72,9066,9030,9030,393651.66,43.51
1573412400,11/10/2019 19:00,BTC/USD,9047.14,9065.19,9030.24,9053.72,206068.88,22.78
1573408800,11/10/2019 18:00,BTC/USD,9035.44,9065.5,9028.97,9047.14,898359.27,99.34
1573405200,11/10/2019 17:00,BTC/USD,9017.3,9070.88,9009.04,9035.44,2313751.24,255.69
1573401600,11/10/2019 16:00,BTC/USD,8800.5,9142.33,8787.86,9017.3,9900341.19,1096.82
1573398000,11/10/2019 15:00,BTC/USD,8842.29,8843.42,8796.41,8800.5,181806.9,20.62
1573394400,11/10/2019 14:00,BTC/USD,8812.51,8843.42,8790,8842.29,554310.94,62.86
1573390800,11/10/2019 13:00,BTC/USD,8832.95,8847.22,8792.66,8812.51,986022.38,111.9
1573387200,11/10/2019 12:00,BTC/USD,8836.2,8859.65,8829.94,8832.95,834973.58,94.41
1573383600,11/10/2019 11:00,BTC/USD,8857.82,8865.44,8829.56,8836.2,379370.24,42.87
1573380000,11/10/2019 10:00,BTC/USD,8817.55,8862.92,8817.55,8857.82,183003.7,20.69
1573376400,11/10/2019 9:00,BTC/USD,8819.79,8849.43,8807.18,8817.55,352267.79,39.89
1573372800,11/10/2019 8:00,BTC/USD,8850,8872.31,8817.53,8819.79,141156.81,15.96
1573369200,11/10/2019 7:00,BTC/USD,8849.28,8857.68,8828.69,8850,323336.17,36.56
1573365600,11/10/2019 6:00,BTC/USD,8863.43,8900,8823.82,8849.28,1328907.86,149.9
1573362000,11/10/2019 5:00,BTC/USD,8792.94,8867,8783.17,8863.43,876015.35,99.15
1573358400,11/10/2019 4:00,BTC/USD,8777.27,8803.56,8773.49,8792.94,174286.23,19.82
1573354800,11/10/2019 3:00,BTC/USD,8768.26,8777.27,8750.85,8777.27,240819.35,27.49
1573351200,11/10/2019 2:00,BTC/USD,8786.59,8787.11,8757.03,8768.26,263574.46,30.04
1573347600,11/10/2019 1:00,BTC/USD,8776.35,8792.08,8768.42,8786.59,175897.92,20.03
1573344000,11/10/2019 0:00,BTC/USD,8812.21,8812.21,8774.44,8776.35,182896.26,20.8
1573340400,11/9/2019 23:00,BTC/USD,8801.12,8837.5,8788.76,8812.21,4811057.74,545.51
1573336800,11/9/2019 22:00,BTC/USD,8806.7,8817.84,8773.2,8801.12,272878.43,31.01
1573333200,11/9/2019 21:00,BTC/USD,8778.15,8806.7,8770.66,8806.7,297414.38,33.87
1573329600,11/9/2019 20:00,BTC/USD,8757,8790.09,8756.48,8778.15,167150.67,19.05
1573326000,11/9/2019 19:00,BTC/USD,8772.86,8779.65,8757,8757,428557.94,48.89
1573322400,11/9/2019 18:00,BTC/USD,8778.8,8787.27,8761.88,8772.86,476136.96,54.23
1573318800,11/9/2019 17:00,BTC/USD,8752.25,8787.25,8736.14,8778.8,1000865.7,114.19
1573315200,11/9/2019 16:00,BTC/USD,8803.52,8819.13,8720,8752.25,896277.15,102.38
1573311600,11/9/2019 15:00,BTC/USD,8816,8827.92,8767.58,8803.52,798133.3,90.82
1573308000,11/9/2019 14:00,BTC/USD,8859.99,8869.11,8750,8816,1475213.08,167.53
1573304400,11/9/2019 13:00,BTC/USD,8839,8876.05,8831.37,8859.99,446400.26,50.44
1573300800,11/9/2019 12:00,BTC/USD,8820.19,8854.77,8807.91,8839,1190652.56,134.99
1573297200,11/9/2019 11:00,BTC/USD,8843.8,8847.81,8807.55,8820.19,327414.21,37.09
1573293600,11/9/2019 10:00,BTC/USD,8828.5,8856.82,8824.12,8843.8,221366.08,25.04
1573290000,11/9/2019 9:00,BTC/USD,8813.16,8846.99,8808.83,8828.5,542761.02,61.46
1573286400,11/9/2019 8:00,BTC/USD,8816.25,8823.3,8801.06,8813.16,131157.55,14.88
1573282800,11/9/2019 7:00,BTC/USD,8873.98,8876.93,8802.06,8816.25,2576757.32,290.88
1573279200,11/9/2019 6:00,BTC/USD,8829.12,8876.94,8829.12,8873.98,768570.46,86.73
1573275600,11/9/2019 5:00,BTC/USD,8813.17,8837.36,8810.59,8829.12,192698.28,21.83
1573272000,11/9/2019 4:00,BTC/USD,8825.62,8829.69,8801.42,8813.17,125123.38,14.2
1573268400,11/9/2019 3:00,BTC/USD,8809.64,8833.8,8799.2,8825.62,337037.49,38.2
1573264800,11/9/2019 2:00,BTC/USD,8790.62,8820.19,8782.77,8809.64,218778.51,24.88
1573261200,11/9/2019 1:00,BTC/USD,8810.3,8822.82,8776.73,8790.62,563631.51,64.01
1573257600,11/9/2019 0:00,BTC/USD,8767.37,8814.96,8720,8810.3,1745675.56,199.41
1573254000,11/8/2019 23:00,BTC/USD,8805.26,8823.41,8749.72,8767.37,5404189.38,616.81
1573250400,11/8/2019 22:00,BTC/USD,8867.89,8872.75,8802.7,8805.26,531686.85,60.11
1573246800,11/8/2019 21:00,BTC/USD,8805.17,8885.82,8805.17,8867.89,1384169.72,156.42
1573243200,11/8/2019 20:00,BTC/USD,8792.9,8831.6,8785.89,8805.17,541406.45,61.49
1573239600,11/8/2019 19:00,BTC/USD,8808.11,8828.96,8782.56,8792.9,679368.22,77.12
1573236000,11/8/2019 18:00,BTC/USD,8770.78,8839.8,8754.38,8808.11,1710517.55,194.45
1573232400,11/8/2019 17:00,BTC/USD,8749.29,8782.37,8738.64,8770.78,2657994.23,303.69
1573228800,11/8/2019 16:00,BTC/USD,8790.96,8794.13,8695,8749.29,3363314.92,384.38
1573225200,11/8/2019 15:00,BTC/USD,8765.17,8803.87,8706.27,8790.96,7488015.43,856.21
1573221600,11/8/2019 14:00,BTC/USD,8785.9,8822.26,8661,8765.17,6853426.02,784.05
1573218000,11/8/2019 13:00,BTC/USD,9004.02,9004.02,8712,8785.9,17277955.06,1956.09
1573214400,11/8/2019 12:00,BTC/USD,9010.58,9020.58,8964.69,9004.02,3139584.57,348.97
1573210800,11/8/2019 11:00,BTC/USD,9016.17,9051.48,9000,9010.58,3782313.19,419.36
1573207200,11/8/2019 10:00,BTC/USD,9014.31,9028.9,8990.4,9016.17,5675675.54,630.61
1573203600,11/8/2019 9:00,BTC/USD,9064.61,9064.61,8909,9014.31,9117658.5,1014.74
1573200000,11/8/2019 8:00,BTC/USD,9133.62,9140,8983.93,9064.61,7471857.97,825.07
1573196400,11/8/2019 7:00,BTC/USD,9186.34,9203.84,9086.75,9133.62,2239105.08,245.08
1573192800,11/8/2019 6:00,BTC/USD,9201.1,9201.1,9169,9186.34,813464.4,88.58
1573189200,11/8/2019 5:00,BTC/USD,9210.04,9225.44,9175,9201.1,627183.5,68.18
1573185600,11/8/2019 4:00,BTC/USD,9219.88,9253.39,9203.05,9210.04,3623464.92,392.49
1573182000,11/8/2019 3:00,BTC/USD,9229.27,9242.2,9213.34,9219.88,212434.64,23.02
1573178400,11/8/2019 2:00,BTC/USD,9221.19,9249.56,9206.01,9229.27,278034.59,30.14
1573174800,11/8/2019 1:00,BTC/USD,9187.65,9238.49,9187.65,9221.19,657350.08,71.33
1573171200,11/8/2019 0:00,BTC/USD,9199.36,9209.3,9161.96,9187.65,838561.16,91.34
1573167600,11/7/2019 23:00,BTC/USD,9220.13,9228.34,9196.97,9199.36,359155.67,38.98
1573164000,11/7/2019 22:00,BTC/USD,9210,9257.18,9195.44,9220.13,1654804.58,179.41
1573160400,11/7/2019 21:00,BTC/USD,9180.24,9218.77,9080,9210,3231432.18,353.35
1573156800,11/7/2019 20:00,BTC/USD,9197.05,9211.22,9167.76,9180.24,1256706.58,136.84
1573153200,11/7/2019 19:00,BTC/USD,9210.84,9220.4,9187.48,9197.05,770886.58,83.74
1573149600,11/7/2019 18:00,BTC/USD,9196.28,9210.84,9180.51,9210.84,823062.26,89.51
1573146000,11/7/2019 17:00,BTC/USD,9207.29,9216.22,9185,9196.28,557327.54,60.54
1573142400,11/7/2019 16:00,BTC/USD,9184.01,9231.15,9170.95,9207.29,858382.56,93.28
1573138800,11/7/2019 15:00,BTC/USD,9215.4,9225.26,9171,9184.01,1274783.65,138.48
1573135200,11/7/2019 14:00,BTC/USD,9198.99,9232.39,9179.53,9215.4,1154066.25,125.24
1573131600,11/7/2019 13:00,BTC/USD,9167.96,9223.1,9155.87,9198.99,2010804.02,218.77
1573128000,11/7/2019 12:00,BTC/USD,9188.71,9205.35,9129.49,9167.96,1448252.45,157.95
1573124400,11/7/2019 11:00,BTC/USD,9204.85,9221.65,9173.25,9188.71,1900861.77,206.73
1573120800,11/7/2019 10:00,BTC/USD,9223.03,9223.03,9132.15,9204.85,5183519.05,564.94
1573117200,11/7/2019 9:00,BTC/USD,9248.24,9253.7,9211,9223.03,2371063.4,256.86
1573113600,11/7/2019 8:00,BTC/USD,9250.8,9265.47,9225,9248.24,1880524.59,203.47
1573110000,11/7/2019 7:00,BTC/USD,9284.34,9300.65,9201.14,9250.8,3320957.61,358.93
1573106400,11/7/2019 6:00,BTC/USD,9312.9,9312.9,9270.76,9284.34,955639.05,102.87
1573102800,11/7/2019 5:00,BTC/USD,9294.1,9313.66,9254.25,9312.9,1126525.73,121.42
1573099200,11/7/2019 4:00,BTC/USD,9296.05,9313.42,9286.15,9294.1,622310.88,66.92
1573095600,11/7/2019 3:00,BTC/USD,9301.59,9315.88,9277.83,9296.05,982373.82,105.66
1573092000,11/7/2019 2:00,BTC/USD,9328.77,9329.07,9277.51,9301.59,1138783.78,122.52
1573088400,11/7/2019 1:00,BTC/USD,9349.84,9373.48,9303.98,9328.77,1147850.56,122.82
1573084800,11/7/2019 0:00,BTC/USD,9344.78,9358.61,9324.94,9349.84,623141.3,66.74
1573081200,11/6/2019 23:00,BTC/USD,9342.58,9373,9335.35,9344.78,5219131.68,557.59
1573077600,11/6/2019 22:00,BTC/USD,9320.07,9351.58,9314.71,9342.58,1188378.18,127.3
1573074000,11/6/2019 21:00,BTC/USD,9297,9326.23,9292.23,9320.07,635708.13,68.26
1573070400,11/6/2019 20:00,BTC/USD,9296,9306.98,9273.8,9297,1090416.24,117.39
1573066800,11/6/2019 19:00,BTC/USD,9307,9324.81,9291.93,9296,968273.27,104.05
1573063200,11/6/2019 18:00,BTC/USD,9303.25,9307,9266.94,9307,1385712.52,149.2
1573059600,11/6/2019 17:00,BTC/USD,9321.8,9321.8,9254.68,9303.25,2674803.1,287.86
1573056000,11/6/2019 16:00,BTC/USD,9349.61,9349.85,9289.62,9321.8,1989647.04,213.61
1573052400,11/6/2019 15:00,BTC/USD,9330,9356.85,9321.66,9349.61,2946367.12,315.21
1573048800,11/6/2019 14:00,BTC/USD,9333.8,9356.85,9317.01,9330,2576623.59,275.88
1573045200,11/6/2019 13:00,BTC/USD,9359.05,9368.73,9315,9333.8,2563123.4,274.34
1573041600,11/6/2019 12:00,BTC/USD,9392.26,9409.02,9340,9359.05,1964243.98,209.76
1573038000,11/6/2019 11:00,BTC/USD,9367.81,9406.67,9348.25,9392.26,736504.71,78.56
1573034400,11/6/2019 10:00,BTC/USD,9356.83,9391.14,9339.41,9367.81,1387702.26,148.23
1573030800,11/6/2019 9:00,BTC/USD,9420,9420,9350.1,9356.83,1335396.21,142.44
1573027200,11/6/2019 8:00,BTC/USD,9401.39,9423.93,9377.45,9420,520393.18,55.36
1573023600,11/6/2019 7:00,BTC/USD,9387.67,9448.19,9359.26,9401.39,3522669.31,375.11
1573020000,11/6/2019 6:00,BTC/USD,9335,9400,9315,9387.67,1858562.88,198.37
1573016400,11/6/2019 5:00,BTC/USD,9334.45,9370,9309.37,9335,1590555.58,170.14
1573012800,11/6/2019 4:00,BTC/USD,9317.4,9339.61,9300.94,9334.45,1366882.47,146.61
1573009200,11/6/2019 3:00,BTC/USD,9300,9317.52,9277.27,9317.4,889930.01,95.73
1573005600,11/6/2019 2:00,BTC/USD,9318.69,9341.23,9300,9300,1260795.35,135.29
1573002000,11/6/2019 1:00,BTC/USD,9290.84,9322.81,9272.31,9318.69,944397.08,101.65
1572998400,11/6/2019 0:00,BTC/USD,9320.14,9333.38,9280,9290.84,3000972.76,322.3
1572994800,11/5/2019 23:00,BTC/USD,9325.93,9354.09,9298.38,9320.14,1998155.89,214.22
1572991200,11/5/2019 22:00,BTC/USD,9352.23,9356.91,9305,9325.93,1055698.35,113.15
1572987600,11/5/2019 21:00,BTC/USD,9363.11,9402.26,9344.27,9352.23,741501.35,79.15
1572984000,11/5/2019 20:00,BTC/USD,9396.11,9431.13,9321.66,9363.11,2315136.31,247.32
1572980400,11/5/2019 19:00,BTC/USD,9336.87,9421,9335.13,9396.11,1508626.04,161.01
1572976800,11/5/2019 18:00,BTC/USD,9340.37,9371.48,9330.31,9336.87,1116272.58,119.47
1572973200,11/5/2019 17:00,BTC/USD,9350.4,9387.2,9331.17,9340.37,1669128.9,178.24
1572969600,11/5/2019 16:00,BTC/USD,9383.74,9399.14,9257.18,9350.4,2040645.32,218.85
1572966000,11/5/2019 15:00,BTC/USD,9348.4,9397.58,9330.99,9383.74,2294092.28,244.91
1572962400,11/5/2019 14:00,BTC/USD,9241.35,9387.61,9232.81,9348.4,2510679.58,269.24
1572958800,11/5/2019 13:00,BTC/USD,9299.8,9319.35,9222,9241.35,3175514.21,342.56
1572955200,11/5/2019 12:00,BTC/USD,9290.31,9337.49,9280,9299.8,2816273.89,302.07
1572951600,11/5/2019 11:00,BTC/USD,9289.69,9309.11,9271.53,9290.31,988151.9,106.33
1572948000,11/5/2019 10:00,BTC/USD,9291.13,9313.65,9264.49,9289.69,3484030.56,375.36
1572944400,11/5/2019 9:00,BTC/USD,9249.99,9328,9240.51,9291.13,2032881.79,218.77
1572940800,11/5/2019 8:00,BTC/USD,9230.13,9263.71,9192.47,9249.99,1215269.77,131.51
1572937200,11/5/2019 7:00,BTC/USD,9310,9310,9165.2,9230.13,4922613.81,534.15
1572933600,11/5/2019 6:00,BTC/USD,9400.61,9407.65,9300,9310,2655059.76,284.28
1572930000,11/5/2019 5:00,BTC/USD,9395.07,9429.54,9385.62,9400.61,1111799.69,118.12
1572926400,11/5/2019 4:00,BTC/USD,9429.15,9429.15,9377,9395.07,1507991.42,160.49
1572922800,11/5/2019 3:00,BTC/USD,9456.47,9466.33,9411.24,9429.15,1003107.02,106.36
1572919200,11/5/2019 2:00,BTC/USD,9450.09,9485,9427.92,9456.47,1732601.17,183.2
1572915600,11/5/2019 1:00,BTC/USD,9390.55,9474.36,9385.55,9450.09,1862659.11,197.2
1572912000,11/5/2019 0:00,BTC/USD,9410.76,9423.78,9376,9390.55,691339.92,73.63
1572908400,11/4/2019 23:00,BTC/USD,9386.93,9441.59,9376.52,9410.76,845206.51,89.76
1572904800,11/4/2019 22:00,BTC/USD,9443.7,9449.91,9373.48,9386.93,1570835.21,166.98
1572901200,11/4/2019 21:00,BTC/USD,9475.2,9495.69,9436.47,9443.7,2147873.22,226.95
1572897600,11/4/2019 20:00,BTC/USD,9273.44,9586.5,9273.44,9475.2,14222143.45,1499.42
1572894000,11/4/2019 19:00,BTC/USD,9270.58,9298.8,9260,9273.44,1649624.37,177.76
1572890400,11/4/2019 18:00,BTC/USD,9324.04,9329.52,9263.93,9270.58,2255522.78,242.54
1572886800,11/4/2019 17:00,BTC/USD,9306.7,9340.4,9303.41,9324.04,1285512.44,137.85
1572883200,11/4/2019 16:00,BTC/USD,9306.77,9343,9290.15,9306.7,2210370.84,237.24
1572879600,11/4/2019 15:00,BTC/USD,9329.5,9329.5,9279.26,9306.77,2996690.07,321.84
1572876000,11/4/2019 14:00,BTC/USD,9251,9345,9251,9329.5,2325358.42,249.8
1572872400,11/4/2019 13:00,BTC/USD,9250,9276.8,9244.57,9251,737781.25,79.67
1572868800,11/4/2019 12:00,BTC/USD,9271.17,9305.79,9236.44,9250,1855257.63,200.13
1572865200,11/4/2019 11:00,BTC/USD,9211.5,9285.17,9211.5,9271.17,3340156.28,361
1572861600,11/4/2019 10:00,BTC/USD,9175,9229.42,9170,9211.5,1307968.73,142.14
1572858000,11/4/2019 9:00,BTC/USD,9163.58,9187.45,9152.43,9175,808431.33,88.15
1572854400,11/4/2019 8:00,BTC/USD,9190,9195,9151.23,9163.58,727035.14,79.2
1572850800,11/4/2019 7:00,BTC/USD,9165.7,9206.95,9158.58,9190,1012811.02,110.28
1572847200,11/4/2019 6:00,BTC/USD,9146.71,9179.47,9136.19,9165.7,361470.51,39.45
1572843600,11/4/2019 5:00,BTC/USD,9131.81,9159.94,9124.34,9146.71,504843.98,55.2
1572840000,11/4/2019 4:00,BTC/USD,9147.93,9157.34,9122.33,9131.81,1131868.17,123.84
1572836400,11/4/2019 3:00,BTC/USD,9160.7,9182.01,9132.2,9147.93,1686736.06,184.4
1572832800,11/4/2019 2:00,BTC/USD,9159.15,9189.24,9155.67,9160.7,601656.78,65.62
1572829200,11/4/2019 1:00,BTC/USD,9166.38,9178.24,9136.69,9159.15,415248.05,45.38
1572825600,11/4/2019 0:00,BTC/USD,9207,9220.53,9155.02,9166.38,347938.52,37.85
1572822000,11/3/2019 23:00,BTC/USD,9214.7,9248.46,9190.93,9207,944195.43,102.47
1572818400,11/3/2019 22:00,BTC/USD,9152.08,9225,9146.85,9214.7,889334.68,96.84
1572814800,11/3/2019 21:00,BTC/USD,9156.64,9172.75,9067,9152.08,5026803.13,551.67
1572811200,11/3/2019 20:00,BTC/USD,9141.75,9171.7,9139.65,9156.64,568446.53,62.09
1572807600,11/3/2019 19:00,BTC/USD,9162.92,9176.96,9141.47,9141.75,621904.28,67.89
1572804000,11/3/2019 18:00,BTC/USD,9161.44,9164.73,9133.4,9162.92,382721.69,41.84
1572800400,11/3/2019 17:00,BTC/USD,9170.69,9180.24,9120,9161.44,1062180.89,116.21
1572796800,11/3/2019 16:00,BTC/USD,9197.39,9197.39,9157.37,9170.69,340008.56,37.08
1572793200,11/3/2019 15:00,BTC/USD,9156.16,9197.39,9147.68,9197.39,350815.64,38.27
1572789600,11/3/2019 14:00,BTC/USD,9175.34,9203.2,9147.49,9156.16,507182.02,55.27
1572786000,11/3/2019 13:00,BTC/USD,9164.79,9190,9145.88,9175.34,476996.82,52.06
1572782400,11/3/2019 12:00,BTC/USD,9164.95,9180.39,9106.7,9164.79,1108823.43,121.39
1572778800,11/3/2019 11:00,BTC/USD,9149.04,9181.53,9125.8,9164.95,616236.19,67.26
1572775200,11/3/2019 10:00,BTC/USD,9228.3,9228.3,9119.53,9149.04,4940364.23,539.54
1572771600,11/3/2019 9:00,BTC/USD,9226,9250,9216.87,9228.3,611961.37,66.29
1572768000,11/3/2019 8:00,BTC/USD,9265.83,9265.83,9200.82,9226,762925.25,82.66
1572764400,11/3/2019 7:00,BTC/USD,9290.92,9295.89,9253.81,9265.83,131993.34,14.23
1572760800,11/3/2019 6:00,BTC/USD,9272.44,9310.25,9265.46,9290.92,167395.49,18.03
1572757200,11/3/2019 5:00,BTC/USD,9275,9289.61,9250,9272.44,482906.52,52.09
1572753600,11/3/2019 4:00,BTC/USD,9349.16,9351.51,9241.22,9275,1035956.09,111.62
1572750000,11/3/2019 3:00,BTC/USD,9375.27,9377.99,9332.58,9349.16,407606.24,43.59
1572746400,11/3/2019 2:00,BTC/USD,9332.43,9384.32,9322.18,9375.27,683901.6,73.08
1572742800,11/3/2019 1:00,BTC/USD,9326.87,9333.83,9315.94,9332.43,237914.05,25.52
1572739200,11/3/2019 0:00,BTC/USD,9304.75,9342.07,9304.75,9326.87,952970.87,102.23
1572735600,11/2/2019 23:00,BTC/USD,9302.99,9319.87,9284.01,9304.75,2810689.47,302.46
1572732000,11/2/2019 22:00,BTC/USD,9292.15,9319.49,9285.28,9302.99,454148.9,48.82
1572728400,11/2/2019 21:00,BTC/USD,9322.05,9324.14,9285,9292.15,363747.98,39.11
1572724800,11/2/2019 20:00,BTC/USD,9327.99,9336.1,9295.1,9322.05,279676.07,30.04
1572721200,11/2/2019 19:00,BTC/USD,9297.54,9332.91,9281.35,9327.99,509496.39,54.72
1572717600,11/2/2019 18:00,BTC/USD,9304.99,9312.79,9280.33,9297.54,518825.4,55.78
1572714000,11/2/2019 17:00,BTC/USD,9336.14,9355.39,9296.51,9304.99,1512442.87,162.31
1572710400,11/2/2019 16:00,BTC/USD,9333.26,9358.6,9310.18,9336.14,475486.63,50.9
1572706800,11/2/2019 15:00,BTC/USD,9330.45,9342.79,9290.18,9333.26,782865.35,84.06
1572703200,11/2/2019 14:00,BTC/USD,9372.57,9375,9329.2,9330.45,1034689.77,110.65
1572699600,11/2/2019 13:00,BTC/USD,9333.42,9396.91,9320.36,9372.57,1611956.98,172.17
1572696000,11/2/2019 12:00,BTC/USD,9257.15,9383.03,9220,9333.42,3945527.61,424.34
1572692400,11/2/2019 11:00,BTC/USD,9234.74,9276.02,9234.74,9257.15,402475.99,43.47
1572688800,11/2/2019 10:00,BTC/USD,9224.76,9245,9224.76,9234.74,429241.68,46.47
1572685200,11/2/2019 9:00,BTC/USD,9223,9245.84,9223,9224.76,281714.69,30.51
1572681600,11/2/2019 8:00,BTC/USD,9232.55,9258.9,9212.79,9223,463799.09,50.2
1572678000,11/2/2019 7:00,BTC/USD,9233.88,9247.03,9216.75,9232.55,342824.01,37.13
1572674400,11/2/2019 6:00,BTC/USD,9229.86,9245.49,9201.19,9233.88,4629491.1,501.47
1572670800,11/2/2019 5:00,BTC/USD,9223.76,9252.88,9215,9229.86,458433.05,49.63
1572667200,11/2/2019 4:00,BTC/USD,9260,9269.34,9220,9223.76,1256342.08,135.94
1572663600,11/2/2019 3:00,BTC/USD,9264.54,9281.44,9250.12,9260,652447.32,70.43
1572660000,11/2/2019 2:00,BTC/USD,9252.83,9276.68,9226.68,9264.54,336216.16,36.34
1572656400,11/2/2019 1:00,BTC/USD,9275.26,9295.28,9248.29,9252.83,460242.04,49.65
1572652800,11/2/2019 0:00,BTC/USD,9250.45,9294.6,9239.73,9275.26,1062337.8,114.53
1572649200,11/1/2019 23:00,BTC/USD,9204.47,9270.35,9204.47,9250.45,734603.1,79.47
1572645600,11/1/2019 22:00,BTC/USD,9277.99,9300,9202.43,9204.47,1377844.03,149.03
1572642000,11/1/2019 21:00,BTC/USD,9213.57,9290.49,9196.88,9277.99,1502482.8,162.51
1572638400,11/1/2019 20:00,BTC/USD,9184.7,9229.12,9179.49,9213.57,1003754.75,109.08
1572634800,11/1/2019 19:00,BTC/USD,9190.49,9222.26,9166.9,9184.7,1174425.18,127.7
1572631200,11/1/2019 18:00,BTC/USD,9166.15,9213.24,9154.28,9190.49,1689440.2,183.88
1572627600,11/1/2019 17:00,BTC/USD,9159.77,9211.07,9144.89,9166.15,2093356.28,228.08
1572624000,11/1/2019 16:00,BTC/USD,9096.79,9190.42,9062.36,9159.77,5631869.12,617.4
1572620400,11/1/2019 15:00,BTC/USD,9132.3,9264.29,9090,9096.79,4341828.33,473.12
1572616800,11/1/2019 14:00,BTC/USD,9126.02,9149.09,9078.43,9132.3,6754890.84,742.27
1572613200,11/1/2019 13:00,BTC/USD,9204.61,9241.12,9082.77,9126.02,4920743.5,539.5
1572609600,11/1/2019 12:00,BTC/USD,9173.18,9232.73,9150,9204.61,3386906.79,368.76
1572606000,11/1/2019 11:00,BTC/USD,9178,9303.53,9151.24,9173.18,11392157.97,1235.29
1572602400,11/1/2019 10:00,BTC/USD,9119.92,9192.83,9110.94,9178,3470125.74,378.91
1572598800,11/1/2019 9:00,BTC/USD,9161.67,9161.67,9100.32,9119.92,1224731.69,134.27
1572595200,11/1/2019 8:00,BTC/USD,9120,9191.05,9115.12,9161.67,1854447.37,202.5
1572591600,11/1/2019 7:00,BTC/USD,9140,9145,9100.97,9120,2042346.81,223.97
1572588000,11/1/2019 6:00,BTC/USD,9092.65,9161.09,9091.06,9140,964597.97,105.81
1572584400,11/1/2019 5:00,BTC/USD,9103.73,9125,9091.08,9092.65,537342.04,58.98
1572580800,11/1/2019 4:00,BTC/USD,9076.03,9119.5,9054.6,9103.73,656906.28,72.33
1572577200,11/1/2019 3:00,BTC/USD,9128.76,9133.97,9056,9076.03,1232286.91,135.7
1572573600,11/1/2019 2:00,BTC/USD,9115.72,9156.37,9072.62,9128.76,1136314.28,124.82
1572570000,11/1/2019 1:00,BTC/USD,9134.08,9154.78,9100,9115.72,567124.89,62.14
1572566400,11/1/2019 0:00,BTC/USD,9150.07,9158.08,9112.05,9134.08,1141564.67,125.03
1572562800,10/31/2019 23:00,BTC/USD,9127.5,9170.44,9115.7,9150.07,639773.33,69.93
1572559200,10/31/2019 22:00,BTC/USD,9135.69,9169.41,9092,9127.5,986870.01,108.12
1572555600,10/31/2019 21:00,BTC/USD,9190.81,9210.19,9028.9,9135.69,8705486.23,955.83
1572552000,10/31/2019 20:00,BTC/USD,9235.75,9261.62,9138,9190.81,7719047.37,840.33
1572548400,10/31/2019 19:00,BTC/USD,9246.07,9273.14,9220.03,9235.75,2263533.09,244.91
1572544800,10/31/2019 18:00,BTC/USD,9261.2,9280.69,9205.67,9246.07,1556199.7,168.42
1572541200,10/31/2019 17:00,BTC/USD,9258.52,9287.5,9246.27,9261.2,1624010.27,175.25
1572537600,10/31/2019 16:00,BTC/USD,9244.37,9284,9226.96,9258.52,2768476.61,299.06
1572534000,10/31/2019 15:00,BTC/USD,9267.75,9307,9206.91,9244.37,3544431.11,383.29
1572530400,10/31/2019 14:00,BTC/USD,9308.21,9308.21,9240.21,9267.75,2828554.61,305.25
